transaction_id;date;produit;quantite;prix_unitaire;client_id;ville;region;canal_vente;mode_paiement;statut;montant_total
TXN009250;09/02/2025 18:00;Arachide;63;1680;CLI0381;Kara;Kara;Export;Virement;Livrée;105840
TXN009251;09/02/2025 20:00;Riz;29;307;CLI0036;Tône;Savanes;Marché local;Chèque;Annulée;8903
TXN009252;09/02/2025 22:00;Maïs;60;835;CLI0232;Dapaong;Savanes;Marché local;Chèque;Annulée;50100
TXN009253;10/02/2025 00:00;Soja;92;1683;CLI0033;Atakpamé;Plateaux;Coopérative;Crédit;Livrée;154836
TXN009254;10/02/2025 02:00;Arachide;34;1132;CLI0352;Aného;Maritime;Marché local;Espèces;Annulée;38488
TXN009255;10/02/2025 04:00;Manioc;1;2139;CLI0255;Atakpamé;Plateaux;Marché local;Mobile Money;Livrée;2139
TXN009256;10/02/2025 06:00;Haricot;48;1385;CLI0050;Tchamba;Centrale;Grossiste;Espèces;Livrée;66480
TXN009257;10/02/2025 08:00;Sorgho;89;235;CLI0023;Lomé;Maritime;Vente directe;Mobile Money;Annulée;20915
TXN009258;10/02/2025 10:00;Sorgho;21;612;CLI0254;Tchamba;Centrale;Grossiste;Crédit;Livrée;12852
TXN009259;10/02/2025 12:00;Soja;34;682;CLI0394;Bassar;Centrale;Coopérative;Espèces;En cours;23188
TXN009260;10/02/2025 14:00;Riz;26;802;CLI0273;Bassar;Centrale;Export;Virement;Livrée;20852
TXN009261;10/02/2025 16:00;Sorgho;36;1281;CLI0250;Tchamba;Centrale;Coopérative;Crédit;Livrée;46116
TXN009262;10/02/2025 18:00;Sorgho;99;1363;CLI0237;Atakpamé;Plateaux;Marché local;Crédit;Livrée;134937
TXN009263;10/02/2025 20:00;Igname;23;371;CLI0232;Bassar;Centrale;Vente directe;Chèque;Livrée;8533
TXN009264;10/02/2025 22:00;Sorgho;81;459;CLI0428;Sokodé;Centrale;Marché local;Mobile Money;Livrée;37179
TXN009265;11/02/2025 00:00;Sorgho;47;224;CLI0242;Tône;Savanes;Vente directe;Espèces;Annulée;10528
TXN009266;11/02/2025 02:00;Soja;76;397;CLI0134;Dapaong;Savanes;Vente directe;Mobile Money;En cours;30172
TXN009267;11/02/2025 04:00;Igname;44;622;CLI0071;Kara;Kara;Vente directe;Crédit;Livrée;27368
TXN009268;11/02/2025 06:00;Arachide;20;1341;CLI0465;Tône;Savanes;Export;Espèces;Livrée;26820
TXN009269;11/02/2025 08:00;Maïs;27;2253;CLI0421;Cinkassé;Savanes;Coopérative;Virement;En cours;60831
TXN009270;11/02/2025 10:00;Maïs;61;1320;CLI0310;Niamtougou;Kara;Export;Mobile Money;Livrée;80520
TXN009271;11/02/2025 12:00;Riz;37;271;CLI0279;Niamtougou;Kara;Export;Mobile Money;Livrée;10027
TXN009272;11/02/2025 14:00;Arachide;84;631;CLI0219;Atakpamé;Plateaux;Export;Virement;En cours;53004
TXN009273;11/02/2025 16:00;Haricot;52;579;CLI0307;Bassar;Centrale;Grossiste;Crédit;En cours;30108
TXN009274;11/02/2025 18:00;Manioc;75;1993;CLI0314;Kpalimé;Plateaux;Grossiste;Mobile Money;En cours;149475
TXN009275;11/02/2025 20:00;Maïs;92;1007;CLI0403;Lomé;Maritime;Grossiste;Chèque;Livrée;92644
TXN009276;11/02/2025 22:00;Manioc;62;255;CLI0488;Atakpamé;Plateaux;Export;Chèque;Livrée;15810
TXN009277;12/02/2025 00:00;Maïs;66;1326;CLI0405;Kara;Kara;Marché local;Espèces;Livrée;87516
TXN009278;12/02/2025 02:00;Igname;24;2463;CLI0379;Sokodé;Centrale;Grossiste;Virement;Annulée;59112
TXN009279;12/02/2025 04:00;Maïs;80;220;CLI0281;Aného;Maritime;Grossiste;Crédit;Annulée;17600
TXN009280;12/02/2025 06:00;Igname;12;2457;CLI0327;Tône;Savanes;Export;Chèque;Livrée;29484
TXN009281;12/02/2025 08:00;Igname;16;490;CLI0035;Tône;Savanes;Coopérative;Espèces;Retardée;7840
TXN009282;12/02/2025 10:00;Riz;36;2194;CLI0070;Tchamba;Centrale;Marché local;Espèces;En cours;78984
TXN009283;12/02/2025 12:00;Sorgho;2;1034;CLI0360;Dapaong;Savanes;Vente directe;Mobile Money;Livrée;2068
TXN009284;12/02/2025 14:00;Riz;89;387;CLI0408;Aného;Maritime;Vente directe;Crédit;En cours;34443
TXN009285;12/02/2025 16:00;Igname;62;1374;CLI0317_DUP;Kara;Kara;Marché local;Chèque;Livrée;85188
TXN009286;12/02/2025 18:00;Igname;64;2184;CLI0384;Kara;Kara;Export;Virement;Annulée;139776
TXN009287;12/02/2025 20:00;Maïs;29;2438;CLI0081;Niamtougou;Kara;Coopérative;Mobile Money;Livrée;70702
TXN009288;12/02/2025 22:00;Arachide;92;413;CLI0438;Bassar;Centrale;Coopérative;Chèque;En cours;37996
TXN009289;13/02/2025 00:00;Sorgho;74;2114;CLI0250;Dapaong;Savanes;Vente directe;Espèces;Livrée;156436
TXN009290;13/02/2025 02:00;Arachide;87;1701;CLI0038;Kara;Kara;Coopérative;Virement;Annulée;147987
TXN009291;13/02/2025 04:00;Arachide;96;792;CLI0045;Niamtougou;Kara;Vente directe;Espèces;Livrée;76032
TXN009292;13/02/2025 06:00;Arachide;31;240;CLI0359;Tchamba;Centrale;Grossiste;Mobile Money;En cours;7440
TXN009293;13/02/2025 08:00;Sorgho;83;219;CLI0137;Atakpamé;Plateaux;Export;Virement;Livrée;18177
TXN009294;13/02/2025 10:00;Arachide;15;1232;CLI0461;Tône;Savanes;Coopérative;Virement;Livrée;18480
TXN009295;13/02/2025 12:00;Sorgho;55;1024;CLI0367;Tône;Savanes;Export;Mobile Money;Livrée;56320
TXN009296;13/02/2025 14:00;Manioc;33;1859;CLI0305;Cinkassé;Savanes;Grossiste;Espèces;Livrée;61347
TXN009297;13/02/2025 16:00;Igname;81;2136;CLI0229;Sokodé;Centrale;Marché local;Virement;Livrée;173016
TXN009298;13/02/2025 18:00;Haricot;52;2265;CLI0183;Kpalimé;Plateaux;Marché local;Crédit;Livrée;117780
TXN009299;13/02/2025 20:00;Maïs;20;947;CLI0467;Atakpamé;Plateaux;Marché local;Crédit;Livrée;18940
TXN009300;13/02/2025 22:00;Soja;73;1167;CLI0204;Tchamba;Centrale;Vente directe;Espèces;Retardée;85191
TXN009301;14/02/2025 00:00;Arachide;38;451;CLI0068;Kara;Kara;Vente directe;Virement;Livrée;17138
TXN009302;14/02/2025 02:00;Riz;3;539;CLI0305;Niamtougou;Kara;Marché local;Espèces;Annulée;1617
TXN009303;14/02/2025 04:00;Manioc;54;2004;CLI0095;Tône;Savanes;Grossiste;Crédit;En cours;108216
TXN009304;14/02/2025 06:00;Riz;66;2223;CLI0246;Cinkassé;Savanes;Vente directe;Virement;Livrée;146718
TXN009305;14/02/2025 08:00;Soja;18;600;CLI0079;Aného;Maritime;Marché local;Virement;Livrée;10800
TXN009306;14/02/2025 10:00;Sorgho;87;536;CLI0433;Kara;Kara;Export;Espèces;Livrée;46632
TXN009307;14/02/2025 12:00;Soja;83;2123;CLI0280;Aného;Maritime;Marché local;Virement;Livrée;176209
TXN009308;14/02/2025 14:00;Riz;7;1568;CLI0369;Sokodé;Centrale;Marché local;Espèces;Livrée;10976
TXN009309;14/02/2025 16:00;Igname;35;2077;CLI0279;Niamtougou;Kara;Export;Chèque;Livrée;72695
TXN009310;14/02/2025 18:00;Igname;84;1597;CLI0351;Tône;Savanes;Vente directe;Chèque;Livrée;134148
TXN009311;14/02/2025 20:00;Soja;84;2119;CLI0226;Tône;Savanes;Export;Crédit;En cours;177996
TXN009312;14/02/2025 22:00;Igname;83;205;CLI0406;Bassar;Centrale;Vente directe;Crédit;En cours;17015
TXN009313;15/02/2025 00:00;Maïs;80;1637;CLI0446;Sokodé;Centrale;Grossiste;Mobile Money;Livrée;130960
TXN009314;15/02/2025 02:00;Soja;85;785;CLI0323;Cinkassé;Savanes;Vente directe;Chèque;Retardée;66725
TXN009315;15/02/2025 04:00;Arachide;93;1721;CLI0073;Tône;Savanes;Coopérative;Chèque;Livrée;160053
TXN009316;15/02/2025 06:00;Maïs;60;1279;CLI0031_DUP;Dapaong;Savanes;Vente directe;Mobile Money;En cours;76740
TXN009317;15/02/2025 08:00;Arachide;24;1021;CLI0321;Niamtougou;Kara;Coopérative;Espèces;Livrée;24504
TXN009318;15/02/2025 10:00;Haricot;93;437;CLI0022;Bassar;Centrale;Vente directe;Chèque;Livrée;40641
TXN009319;15/02/2025 12:00;Haricot;95;1057;CLI0179;Dapaong;Savanes;Export;Chèque;Livrée;100415
TXN009320;15/02/2025 14:00;Soja;39;2295;CLI0109;Cinkassé;Savanes;Vente directe;Crédit;Livrée;89505
TXN009321;15/02/2025 16:00;Maïs;12;2386;CLI0372;Cinkassé;Savanes;Marché local;Mobile Money;Livrée;28632
TXN009322;15/02/2025 18:00;Igname;94;1425;CLI0456;Kara;Kara;Vente directe;Mobile Money;Livrée;133950
TXN009323;15/02/2025 20:00;Maïs;53;853;CLI0229;Dapaong;Savanes;Export;Crédit;Livrée;45209
TXN009324;15/02/2025 22:00;Haricot;64;1539;CLI0364;Atakpamé;Plateaux;Export;Chèque;Livrée;98496
TXN009325;16/02/2025 00:00;Soja;4;660;CLI0425;Dapaong;Savanes;Vente directe;Virement;En cours;2640
TXN009326;16/02/2025 02:00;Manioc;94;1398;CLI0216;Tône;Savanes;Vente directe;Mobile Money;Livrée;131412
TXN009327;16/02/2025 04:00;Sorgho;5;1262;CLI0048;Kpalimé;Plateaux;Vente directe;Chèque;Livrée;6310
TXN009328;16/02/2025 06:00;Sorgho;16;2226;CLI0465;Niamtougou;Kara;Grossiste;Espèces;Annulée;35616
TXN009329;16/02/2025 08:00;Sorgho;27;632;CLI0273;Dapaong;Savanes;Coopérative;Mobile Money;Livrée;17064
TXN009330;16/02/2025 10:00;Igname;4;1808;CLI0030;Atakpamé;Plateaux;Vente directe;Crédit;En cours;7232
TXN009331;16/02/2025 12:00;Maïs;72;1281;CLI0190;Bassar;Centrale;Vente directe;Mobile Money;Retardée;92232
TXN009332;16/02/2025 14:00;Igname;48;2209;CLI0152;Kpalimé;Plateaux;Coopérative;Crédit;Livrée;106032
TXN009333;16/02/2025 16:00;Haricot;8;2008;CLI0376;Kara;Kara;Marché local;Espèces;Livrée;16064
TXN009334;16/02/2025 18:00;Sorgho;81;1357;CLI0255;Niamtougou;Kara;Grossiste;Chèque;En cours;109917
TXN009335;16/02/2025 20:00;Haricot;46;854;CLI0034;Aného;Maritime;Grossiste;Crédit;Annulée;39284
TXN009336;16/02/2025 22:00;Maïs;44;1732;CLI0187;Tône;Savanes;Marché local;Crédit;Livrée;76208
TXN009337;17/02/2025 00:00;Haricot;67;2186;CLI0449;Kara;Kara;Coopérative;Espèces;Livrée;146462
TXN009338;17/02/2025 02:00;Manioc;91;355;CLI0086;Tchamba;Centrale;Coopérative;Virement;En cours;32305
TXN009339;17/02/2025 04:00;Igname;52;400;CLI0118;Dapaong;Savanes;Export;Mobile Money;Livrée;20800
TXN009340;17/02/2025 06:00;Soja;34;2163;CLI0058;Dapaong;Savanes;Coopérative;Virement;Livrée;73542
TXN009341;17/02/2025 08:00;Haricot;62;698;CLI0018;Cinkassé;Savanes;Grossiste;Mobile Money;Livrée;43276
TXN009342;17/02/2025 10:00;Haricot;21;1625;CLI0140;Kara;Kara;Export;Espèces;Livrée;34125
TXN009343;17/02/2025 12:00;Soja;24;2407;CLI0458;Kara;Kara;Vente directe;Espèces;Livrée;57768
TXN009344;17/02/2025 14:00;Maïs;44;1434;CLI0212;Kara;Kara;Vente directe;Virement;Livrée;63096
TXN009345;17/02/2025 16:00;Maïs;41;2246;CLI0486;Dapaong;Savanes;Vente directe;Espèces;Livrée;92086
TXN009346;17/02/2025 18:00;Igname;29;1676;CLI0120;Tchamba;Centrale;Export;Chèque;Livrée;48604
TXN009347;17/02/2025 20:00;Haricot;6;1030;CLI0003;Lomé;Maritime;Grossiste;Virement;Livrée;6180
TXN009348;17/02/2025 22:00;Manioc;56;1171;CLI0229;Tchamba;Centrale;Coopérative;Crédit;Livrée;65576
TXN009349;18/02/2025 00:00;Sorgho;14;1537;CLI0229;Kara;Kara;Export;Crédit;Livrée;21518
TXN009350;18/02/2025 02:00;Manioc;50;1605;CLI0343;Atakpamé;Plateaux;Grossiste;Espèces;Livrée;80250
TXN009351;18/02/2025 04:00;Soja;78;2225;CLI0141;Atakpamé;Plateaux;Coopérative;Espèces;Livrée;173550
TXN009352;18/02/2025 06:00;Soja;52;2178;CLI0057;Bassar;Centrale;Marché local;Mobile Money;En cours;113256
TXN009353;18/02/2025 08:00;Arachide;88;1542;CLI0216;Kpalimé;Plateaux;Grossiste;Virement;Annulée;135696
TXN009354;18/02/2025 10:00;Sorgho;77;2364;CLI0114;Tchamba;Centrale;Marché local;Virement;Livrée;182028
TXN009355;18/02/2025 12:00;Haricot;1;402;CLI0294;Kpalimé;Plateaux;Vente directe;Chèque;Livrée;402
TXN009356;18/02/2025 14:00;Soja;12;2044;CLI0028;Tône;Savanes;Vente directe;Crédit;En cours;24528
TXN009357;18/02/2025 16:00;Arachide;24;1161;CLI0321;Tône;Savanes;Grossiste;Crédit;En cours;27864
TXN009358;18/02/2025 18:00;Maïs;37;661;CLI0407_DUP;Dapaong;Savanes;Marché local;Chèque;En cours;24457
TXN009359;18/02/2025 20:00;Soja;84;2073;CLI0032;Atakpamé;Plateaux;Export;Mobile Money;En cours;174132
TXN009360;18/02/2025 22:00;Riz;70;1778;CLI0411;Tchamba;Centrale;Coopérative;Chèque;Livrée;124460
TXN009361;19/02/2025 00:00;Sorgho;76;400;CLI0397;Tône;Savanes;Vente directe;Mobile Money;Annulée;30400
TXN009362;19/02/2025 02:00;Arachide;85;715;CLI0017;Tône;Savanes;Vente directe;Mobile Money;En cours;60775
TXN009363;19/02/2025 04:00;Sorgho;3;1975;CLI0052;Lomé;Maritime;Vente directe;Mobile Money;Livrée;5925
TXN009364;19/02/2025 06:00;Sorgho;27;1429;CLI0370;Kpalimé;Plateaux;Vente directe;Espèces;Livrée;38583
TXN009365;19/02/2025 08:00;Riz;53;1554;CLI0164;Kara;Kara;Grossiste;Espèces;Livrée;82362
TXN009366;19/02/2025 10:00;Manioc;17;943;CLI0303;Kara;Kara;Grossiste;Mobile Money;Livrée;16031
TXN009367;19/02/2025 12:00;Maïs;15;1074;CLI0450;Bassar;Centrale;Marché local;Chèque;Livrée;16110
TXN009368;19/02/2025 14:00;Sorgho;39;1475;CLI0074_DUP;Tchamba;Centrale;Export;Chèque;Livrée;57525
TXN009369;19/02/2025 16:00;Soja;4;1829;CLI0351;Lomé;Maritime;Marché local;Chèque;Livrée;7316
TXN009370;19/02/2025 18:00;Igname;17;593;CLI0379;Cinkassé;Savanes;Export;Espèces;Annulée;10081
TXN009371;19/02/2025 20:00;Maïs;11;2216;CLI0439;Tchamba;Centrale;Grossiste;Mobile Money;Livrée;24376
TXN009372;19/02/2025 22:00;Soja;12;1177;CLI0201;Sokodé;Centrale;Vente directe;Crédit;Annulée;14124
TXN009373;20/02/2025 00:00;Maïs;32;366;CLI0107;Bassar;Centrale;Marché local;Chèque;Livrée;11712
TXN009374;20/02/2025 02:00;Haricot;27;1175;CLI0105_DUP;Tchamba;Centrale;Export;Espèces;En cours;31725
TXN009375;20/02/2025 04:00;Maïs;44;2228;CLI0384;Bassar;Centrale;Coopérative;Virement;Retardée;98032
TXN009376;20/02/2025 06:00;Arachide;43;651;CLI0296;Cinkassé;Savanes;Export;Mobile Money;Livrée;27993
TXN009377;20/02/2025 08:00;Soja;91;1059;CLI0028;Bassar;Centrale;Marché local;Chèque;Livrée;96369
TXN009378;20/02/2025 10:00;Igname;49;409;CLI0337;Tône;Savanes;Grossiste;Espèces;Livrée;20041
TXN009379;20/02/2025 12:00;Soja;93;967;CLI0287;Cinkassé;Savanes;Vente directe;Virement;En cours;89931
TXN009380;20/02/2025 14:00;Haricot;73;1808;CLI0343;Dapaong;Savanes;Coopérative;Mobile Money;Annulée;131984
TXN009381;20/02/2025 16:00;Maïs;43;413;CLI0031;Atakpamé;Plateaux;Marché local;Crédit;En cours;17759
TXN009382;20/02/2025 18:00;Sorgho;3;2001;CLI0487;Tchamba;Centrale;Grossiste;Mobile Money;En cours;6003
TXN009383;20/02/2025 20:00;Igname;29;1886;CLI0251;Kara;Kara;Export;Mobile Money;Livrée;54694
TXN009384;20/02/2025 22:00;Soja;85;1172;CLI0363;Niamtougou;Kara;Grossiste;Chèque;Livrée;99620
TXN009385;21/02/2025 00:00;Haricot;35;1620;CLI0107;Niamtougou;Kara;Grossiste;Mobile Money;Livrée;56700
TXN009386;21/02/2025 02:00;Igname;48;503;CLI0395_DUP;Bassar;Centrale;Vente directe;Virement;Livrée;24144
TXN009387;21/02/2025 04:00;Riz;74;2035;CLI0442;Tchamba;Centrale;Marché local;Virement;Livrée;150590
TXN009388;21/02/2025 06:00;Riz;87;1060;CLI0117;Sokodé;Centrale;Grossiste;Mobile Money;En cours;92220
TXN009389;21/02/2025 08:00;Maïs;39;2055;CLI0245;Kara;Kara;Export;Mobile Money;Livrée;80145
TXN009390;21/02/2025 10:00;Manioc;89;2367;CLI0079;Bassar;Centrale;Export;Virement;Livrée;210663
TXN009391;21/02/2025 12:00;Maïs;24;2063;CLI0486;Kpalimé;Plateaux;Vente directe;Virement;Livrée;49512
TXN009392;21/02/2025 14:00;Haricot;20;1833;CLI0023;Kpalimé;Plateaux;Grossiste;Chèque;Livrée;36660
TXN009393;21/02/2025 16:00;Maïs;15;1767;CLI0197;Cinkassé;Savanes;Export;Crédit;En cours;26505
TXN009394;21/02/2025 18:00;Sorgho;85;1144;CLI0361;Cinkassé;Savanes;Export;Virement;Livrée;97240
TXN009395;21/02/2025 20:00;Sorgho;76;1449;CLI0427;Kara;Kara;Vente directe;Crédit;Retardée;110124
TXN009396;21/02/2025 22:00;Arachide;18;1950;CLI0217;Sokodé;Centrale;Grossiste;Crédit;Annulée;35100
TXN009397;22/02/2025 00:00;Haricot;60;763;CLI0196;Dapaong;Savanes;Vente directe;Virement;Livrée;45780
TXN009398;22/02/2025 02:00;Manioc;87;379;CLI0443;Kpalimé;Plateaux;Grossiste;Chèque;Livrée;32973
TXN009399;22/02/2025 04:00;Igname;93;489;CLI0459;Tône;Savanes;Export;Mobile Money;Livrée;45477
TXN009400;22/02/2025 06:00;Haricot;41;386;CLI0459;Lomé;Maritime;Marché local;Espèces;Livrée;15826
TXN009401;22/02/2025 08:00;Haricot;69;685;CLI0484;Niamtougou;Kara;Export;Mobile Money;Annulée;47265
TXN009402;22/02/2025 10:00;Manioc;90;1560;CLI0144;Atakpamé;Plateaux;Marché local;Espèces;Livrée;140400
TXN009403;22/02/2025 12:00;Haricot;75;972;CLI0314;Tône;Savanes;Grossiste;Virement;Livrée;72900
TXN009404;22/02/2025 14:00;Manioc;11;2032;CLI0257;Tône;Savanes;Grossiste;Mobile Money;En cours;22352
TXN009405;22/02/2025 16:00;Manioc;56;1257;CLI0474;Bassar;Centrale;Coopérative;Mobile Money;Livrée;70392
TXN009406;22/02/2025 18:00;Manioc;18;1499;CLI0499;Cinkassé;Savanes;Grossiste;Espèces;En cours;26982
TXN009407;22/02/2025 20:00;Haricot;12;381;CLI0219;Sokodé;Centrale;Grossiste;Chèque;En cours;4572
TXN009408;22/02/2025 22:00;Haricot;16;1462;CLI0358;Sokodé;Centrale;Coopérative;Virement;Livrée;23392
TXN009409;23/02/2025 00:00;Maïs;27;1571;CLI0237;Cinkassé;Savanes;Marché local;Virement;En cours;42417
TXN009410;23/02/2025 02:00;Haricot;17;345;CLI0275;Tône;Savanes;Grossiste;Virement;Livrée;5865
TXN009411;23/02/2025 04:00;Maïs;85;1267;CLI0217;Atakpamé;Plateaux;Vente directe;Mobile Money;En cours;107695
TXN009412;23/02/2025 06:00;Arachide;31;2039;CLI0397;Cinkassé;Savanes;Grossiste;Crédit;Livrée;63209
TXN009413;23/02/2025 08:00;Riz;35;698;CLI0074;Dapaong;Savanes;Grossiste;Espèces;En cours;24430
TXN009414;23/02/2025 10:00;Riz;27;1002;CLI0328;Kara;Kara;Export;Mobile Money;Livrée;27054
TXN009415;23/02/2025 12:00;Arachide;87;2198;CLI0408;Aného;Maritime;Grossiste;Chèque;Livrée;191226
TXN009416;23/02/2025 14:00;Arachide;32;1518;CLI0148;Sokodé;Centrale;Grossiste;Chèque;Livrée;48576
TXN009417;23/02/2025 16:00;Soja;17;2222;CLI0086;Cinkassé;Savanes;Vente directe;Mobile Money;Livrée;37774
TXN009418;23/02/2025 18:00;Maïs;11;730;CLI0491_DUP;Kara;Kara;Coopérative;Espèces;Livrée;8030
TXN009419;23/02/2025 20:00;Manioc;1;2458;CLI0375_DUP;Lomé;Maritime;Coopérative;Virement;En cours;2458
TXN009420;23/02/2025 22:00;Igname;92;1562;CLI0232;Atakpamé;Plateaux;Coopérative;Virement;Livrée;143704
TXN009421;24/02/2025 00:00;Soja;82;2252;CLI0498;Kara;Kara;Export;Crédit;Retardée;184664
TXN009422;24/02/2025 02:00;Sorgho;49;2409;CLI0423;Sokodé;Centrale;Grossiste;Mobile Money;Livrée;118041
TXN009423;24/02/2025 04:00;Maïs;41;415;CLI0467;Bassar;Centrale;Marché local;Crédit;En cours;17015
TXN009424;24/02/2025 06:00;Haricot;20;985;CLI0247;Dapaong;Savanes;Marché local;Chèque;Livrée;19700
TXN009425;24/02/2025 08:00;Arachide;71;1835;CLI0370;Niamtougou;Kara;Vente directe;Virement;Livrée;130285
TXN009426;24/02/2025 10:00;Riz;37;2191;CLI0407_DUP;Niamtougou;Kara;Export;Virement;Livrée;81067
TXN009427;24/02/2025 12:00;Maïs;16;2184;CLI0105;Aného;Maritime;Export;Crédit;Livrée;34944
TXN009428;24/02/2025 14:00;Arachide;39;2499;CLI0234;Tône;Savanes;Grossiste;Mobile Money;Livrée;97461
TXN009429;24/02/2025 16:00;Igname;45;427;CLI0458;Dapaong;Savanes;Marché local;Crédit;Livrée;19215
TXN009430;24/02/2025 18:00;Igname;64;2157;CLI0257;Bassar;Centrale;Export;Chèque;Livrée;138048
TXN009431;24/02/2025 20:00;Maïs;47;1108;CLI0475;Niamtougou;Kara;Vente directe;Mobile Money;Annulée;52076
TXN009432;24/02/2025 22:00;Haricot;23;1860;CLI0172;Atakpamé;Plateaux;Marché local;Chèque;Livrée;42780
TXN009433;25/02/2025 00:00;Maïs;32;484;CLI0273;Cinkassé;Savanes;Export;Mobile Money;Retardée;15488
TXN009434;25/02/2025 02:00;Haricot;49;2210;CLI0194;Tône;Savanes;Grossiste;Crédit;Livrée;108290
TXN009435;25/02/2025 04:00;Maïs;81;1843;CLI0112;Bassar;Centrale;Grossiste;Espèces;Annulée;149283
TXN009436;25/02/2025 06:00;Sorgho;19;1327;CLI0023;Sokodé;Centrale;Grossiste;Crédit;Livrée;25213
TXN009437;25/02/2025 08:00;Riz;98;1469;CLI0315;Kpalimé;Plateaux;Grossiste;Mobile Money;Annulée;143962
TXN009438;25/02/2025 10:00;Maïs;78;1900;CLI0202;Bassar;Centrale;Marché local;Chèque;Livrée;148200
TXN009439;25/02/2025 12:00;Arachide;67;2439;CLI0362_DUP;Atakpamé;Plateaux;Marché local;Crédit;En cours;163413
TXN009440;25/02/2025 14:00;Sorgho;39;843;CLI0025;Kara;Kara;Export;Mobile Money;Livrée;32877
TXN009441;25/02/2025 16:00;Igname;89;225;CLI0125_DUP;Atakpamé;Plateaux;Vente directe;Chèque;Livrée;20025
TXN009442;25/02/2025 18:00;Soja;60;2245;CLI0366;Sokodé;Centrale;Coopérative;Chèque;Livrée;134700
TXN009443;25/02/2025 20:00;Maïs;11;911;CLI0046;Kpalimé;Plateaux;Coopérative;Chèque;Livrée;10021
TXN009444;25/02/2025 22:00;Haricot;49;2440;CLI0035;Tône;Savanes;Grossiste;Mobile Money;Livrée;119560
TXN009445;26/02/2025 00:00;Sorgho;15;1225;CLI0202;Bassar;Centrale;Export;Chèque;Retardée;18375
TXN009446;26/02/2025 02:00;Manioc;83;1826;CLI0365;Tône;Savanes;Coopérative;Chèque;En cours;151558
TXN009447;26/02/2025 04:00;Soja;61;1268;CLI0470;Bassar;Centrale;Coopérative;Crédit;Livrée;77348
TXN009448;26/02/2025 06:00;Riz;43;1138;CLI0300;Sokodé;Centrale;Coopérative;Chèque;Livrée;48934
TXN009449;26/02/2025 08:00;Maïs;15;202;CLI0416;Tône;Savanes;Coopérative;Espèces;Livrée;3030
TXN009450;26/02/2025 10:00;Maïs;79;1672;CLI0346;Aného;Maritime;Coopérative;Mobile Money;Livrée;132088
TXN009451;26/02/2025 12:00;Sorgho;79;1358;CLI0349;Cinkassé;Savanes;Export;Chèque;Livrée;107282
TXN009452;26/02/2025 14:00;Igname;73;1514;CLI0190;Atakpamé;Plateaux;Coopérative;Chèque;Livrée;110522
TXN009453;26/02/2025 16:00;Riz;5;375;CLI0403;Aného;Maritime;Coopérative;Virement;Livrée;1875
TXN009454;26/02/2025 18:00;Manioc;83;1343;CLI0349;Dapaong;Savanes;Export;Crédit;Livrée;111469
TXN009455;26/02/2025 20:00;Soja;88;1997;CLI0373;Niamtougou;Kara;Marché local;Chèque;Livrée;175736
TXN009456;26/02/2025 22:00;Arachide;29;1150;CLI0105_DUP;Tône;Savanes;Marché local;Crédit;Annulée;33350
TXN009457;27/02/2025 00:00;Riz;62;540;CLI0291;Dapaong;Savanes;Marché local;Crédit;Livrée;33480
TXN009458;27/02/2025 02:00;Maïs;60;320;CLI0111;Tchamba;Centrale;Coopérative;Espèces;Livrée;19200
TXN009459;27/02/2025 04:00;Sorgho;69;774;CLI0375_DUP;Lomé;Maritime;Export;Mobile Money;Livrée;53406
TXN009460;27/02/2025 06:00;Manioc;22;2120;CLI0301;Dapaong;Savanes;Marché local;Espèces;Livrée;46640
TXN009461;27/02/2025 08:00;Sorgho;13;1884;CLI0013;Kara;Kara;Grossiste;Mobile Money;Livrée;24492
TXN009462;27/02/2025 10:00;Soja;50;1716;CLI0281_DUP;Bassar;Centrale;Grossiste;Virement;Livrée;85800
TXN009463;27/02/2025 12:00;Haricot;47;1168;CLI0102;Kpalimé;Plateaux;Export;Espèces;Livrée;54896
TXN009464;27/02/2025 14:00;Haricot;29;2276;CLI0197;Dapaong;Savanes;Coopérative;Crédit;Livrée;66004
TXN009465;27/02/2025 16:00;Riz;80;2034;CLI0391;Niamtougou;Kara;Marché local;Chèque;En cours;162720
